CIDR,IP_Version,ASN,ISP_Name,Country_Code,Country_Name,Start_IP,End_IP,IP_Count
195.42.127.0/24,4,201369,"INFOTECH STATE ENTERPRISE ""INFOTECH""",UA,Украина,195.42.127.0,195.42.127.255,256
195.42.130.0/23,4,44629,POINTUA-AS PE Sinenko Vitaliy Mihailovich,UA,Украина,195.42.130.0,195.42.131.255,512
195.42.136.0/23,4,44628,UAProstir UAProstir Ltd.,UA,Украина,195.42.136.0,195.42.137.255,512
195.43.40.0/22,4,25505,CHEREDA-KV-AS GRYGORIY CHEREDA,UA,Украина,195.43.40.0,195.43.43.255,1024
195.43.70.0/23,4,51197,CAMELOTUA-AS FOP Nayman Olha Vladimirovna,UA,Украина,195.43.70.0,195.43.71.255,512
195.43.146.0/24,4,47475,LANET-TV Lanet Network Ltd,UA,Украина,195.43.146.0,195.43.146.255,256
195.43.148.0/24,4,47415,PGOK-NET-AS JSC Poltava Ore Mining and Processing Plant,UA,Украина,195.43.148.0,195.43.148.255,256
195.46.32.0/22,4,196953,ASMALTAPLUS PP Malta Plus,UA,Украина,195.46.32.0,195.46.35.255,1024
195.46.59.0/24,4,28790,"MEGABANK-AS 30, Artema str.",UA,Украина,195.46.59.0,195.46.59.255,256
195.47.202.0/24,4,28975,MTB-AS PJSC MTB BANK,UA,Украина,195.47.202.0,195.47.202.255,256
195.47.248.0/24,4,29130,ASMAP-AS Association of International Road Carriers of Ukraine,UA,Украина,195.47.248.0,195.47.248.255,256
195.47.253.0/24,4,29067,UATLD-AS UA ccTLD Manager,UA,Украина,195.47.253.0,195.47.253.255,256
195.49.128.0/22,4,56835,UTELS SPD Polyudov Aleksandr Igorevich,UA,Украина,195.49.128.0,195.49.131.255,1024
195.49.148.0/22,4,29074,"FAUST-ASN Kyiv-150, Predslavenskaya str. 34b",UA,Украина,195.49.148.0,195.49.151.255,1024
195.49.164.0/22,4,25529,SOKOL-AS SOKIL LTD,UA,Украина,195.49.164.0,195.49.167.255,1024
195.54.52.0/24,4,197131,ASCATNET Ketnet Telecom Ltd,UA,Украина,195.54.52.0,195.54.52.255,256
195.54.53.0/24,4,205444,"ASUNDY Cable TV and Radio Company ""Production and Commercial Firm ""SUNDY"", private enterprise",UA,Украина,195.54.53.0,195.54.53.255,256
195.60.70.0/23,4,39762,"VAK Poltava, Ukraine",UA,Украина,195.60.70.0,195.60.71.255,512
195.60.168.0/23,4,198395,MINFIN-AS198395-AS Ministry of finance of Ukraine,UA,Украина,195.60.168.0,195.60.169.255,512
195.60.174.0/23,4,34814,DYTYNETS-AS Osnova-Internet LLC,UA,Украина,195.60.174.0,195.60.175.255,512
195.60.200.0/23,4,39096,"USB-AS JSC ""UKRSIBBANK""",UA,Украина,195.60.200.0,195.60.201.255,512
195.60.203.0/24,4,39096,"USB-AS JSC ""UKRSIBBANK""",UA,Украина,195.60.203.0,195.60.203.255,256
195.60.224.0/23,4,39528,SANCITY Video Internet Technologies LTD.,UA,Украина,195.60.224.0,195.60.225.255,512
195.60.228.0/22,4,29074,"FAUST-ASN Kyiv-150, Predslavenskaya str. 34b",UA,Украина,195.60.228.0,195.60.231.255,1024
195.62.14.0/23,4,31725,SHTORM-AS ISP Shtorm LTD,UA,Украина,195.62.14.0,195.62.15.255,512
195.62.24.0/24,4,215765,"RADIO-LINK-SMART ""RADIO-LINK SMART"" LLC",UA,Украина,195.62.24.0,195.62.24.255,256
195.62.25.0/24,4,50751,Chuguev CHKS LLC,UA,Украина,195.62.25.0,195.62.25.255,256
195.62.36.0/23,4,42905,LIMANET LIMANET Ltd.,UA,Украина,195.62.36.0,195.62.37.255,512
195.64.109.0/24,4,201070,AS3VHOSTING Bondarenko Oksana Volodymyrivna,UA,Украина,195.64.109.0,195.64.109.255,256
195.64.136.0/23,4,42095,IPCOMUA PP IP Communications,UA,Украина,195.64.136.0,195.64.137.255,512
195.64.148.0/23,4,25521,AS-IPNET Industrial Media Network LLC,UA,Украина,195.64.148.0,195.64.149.255,512
195.64.154.0/23,4,197726,UKRNAMES-AS Ukrainian Internet Names Center LTD,UA,Украина,195.64.154.0,195.64.155.255,512
195.64.162.0/23,4,48892,AVENUE-AS Physical person-businessman Bolotny Volodymyr Oleksiyovich,UA,Украина,195.64.162.0,195.64.163.255,512
195.64.166.0/23,4,41115,UKROBORONSERVICE Subsidiary company of the state-owned company Ukrespecexport - state-owned company Ukroboronservice,UA,Украина,195.64.166.0,195.64.167.255,512
195.64.182.0/23,4,197144,ASSVSSTREAM PP SVS Stream,UA,Украина,195.64.182.0,195.64.183.255,512
195.64.184.0/23,4,200000,Ukraine-AS Hosting Ukraine LTD,UA,Украина,195.64.184.0,195.64.185.255,512
195.64.190.0/23,4,41150,GIKNPC-AS Chief Information-Commercial and Scientific-Production Regional Centre,UA,Украина,195.64.190.0,195.64.191.255,512
195.64.224.0/22,4,8258,VISTI-NET-AS Information Centre Elektronni Visti LLC,UA,Украина,195.64.224.0,195.64.227.255,1024
195.64.228.0/24,4,8258,VISTI-NET-AS Information Centre Elektronni Visti LLC,UA,Украина,195.64.228.0,195.64.228.255,256
195.64.229.0/24,4,211250,TELECOMTRADE-UA-AS TELECOM TRADE LLC,UA,Украина,195.64.229.0,195.64.229.255,256
195.64.230.0/24,4,205459,UCCI Ukrainian Chamber of Commerce and Industry,UA,Украина,195.64.230.0,195.64.230.255,256
195.64.231.0/24,4,211947,KREMEN-IX PP Vizit-Service,UA,Украина,195.64.231.0,195.64.231.255,256
195.64.232.0/22,4,50115,WESTELE-UA-AS Lekol LLC,UA,Украина,195.64.232.0,195.64.235.255,1024
195.64.236.0/23,4,199313,"UKRNAFTA-AS UKRNAFTA, Public Joint Stock Company",UA,Украина,195.64.236.0,195.64.237.255,512
195.64.238.0/24,4,213198,"OCTAVACZ OCTAVA DEFENCE, LLC",UA,Украина,195.64.238.0,195.64.238.255,256
195.64.239.0/24,4,211250,TELECOMTRADE-UA-AS TELECOM TRADE LLC,UA,Украина,195.64.239.0,195.64.239.255,256
195.64.240.0/22,4,50115,WESTELE-UA-AS Lekol LLC,UA,Украина,195.64.240.0,195.64.243.255,1024
195.64.244.0/22,4,25082,AS-VINER-TELECOM Viner Telecom LLC,UA,Украина,195.64.244.0,195.64.247.255,1024
195.64.248.0/22,4,25082,AS-VINER-TELECOM Viner Telecom LLC,UA,Украина,195.64.248.0,195.64.251.255,1024
195.64.252.0/24,4,41229,LIKONET-AS Lushchan Evgenij Ivanovich,UA,Украина,195.64.252.0,195.64.252.255,256
195.64.253.0/24,4,50115,WESTELE-UA-AS Lekol LLC,UA,Украина,195.64.253.0,195.64.253.255,256
195.64.254.0/23,4,8258,VISTI-NET-AS Information Centre Elektronni Visti LLC,UA,Украина,195.64.254.0,195.64.255.255,512
195.66.65.0/24,4,39056,ANOXIN FIZICHNA OSOBA-PIDPRIEMEC ANOHIN IGOR VALENTINOVICH,UA,Украина,195.66.65.0,195.66.65.255,256
195.66.79.0/24,4,39084,RINET-AS LLC RINET,UA,Украина,195.66.79.0,195.66.79.255,256
195.66.104.0/24,4,207577,laranstech-as LARANS GROUP LLC,UA,Украина,195.66.104.0,195.66.104.255,256
195.66.105.0/24,4,44837,"ELS-TELECOM ELS Telecom, LTD",UA,Украина,195.66.105.0,195.66.105.255,256
195.66.136.0/23,4,39049,KM-AS Kyivski Merezhi ltd,UA,Украина,195.66.136.0,195.66.137.255,512
195.66.140.0/23,4,39027,BATYEVKA-NET-AS BATYEVKA LTD,UA,Украина,195.66.140.0,195.66.141.255,512
195.66.146.0/23,4,8870,OVDC-AS Overseas Technologies LLC,UA,Украина,195.66.146.0,195.66.147.255,512
195.66.156.0/23,4,39043,ICENTER-AS PP Info-Center,UA,Украина,195.66.156.0,195.66.157.255,512
195.66.192.0/20,4,8192,"TMAS LIMITED LIABILITY COMPANY ""INFOLINK""",UA,Украина,195.66.192.0,195.66.207.255,4096
195.66.208.0/23,4,8192,"TMAS LIMITED LIABILITY COMPANY ""INFOLINK""",UA,Украина,195.66.208.0,195.66.209.255,512
195.66.210.0/24,4,6698,virtualsystems Virtual Systems LLC,UA,Украина,195.66.210.0,195.66.210.255,256
195.66.211.0/24,4,8192,"TMAS LIMITED LIABILITY COMPANY ""INFOLINK""",UA,Украина,195.66.211.0,195.66.211.255,256
195.66.214.0/23,4,30860,YURTEH-AS Virtual Systems LLC,UA,Украина,195.66.214.0,195.66.215.255,512
195.68.196.0/23,4,29044,IFINFOCOM-AS Ivano-Frankivsk INFOCOM LLC,UA,Украина,195.68.196.0,195.68.197.255,512
195.68.202.0/23,4,29074,"FAUST-ASN Kyiv-150, Predslavenskaya str. 34b",UA,Украина,195.68.202.0,195.68.203.255,512
195.68.210.0/23,4,29095,CYBIC-AS National Taras Shevchenko University of Kyiv,UA,Украина,195.68.210.0,195.68.211.255,512
195.68.216.0/23,4,50633,net-city-as NET-CITY 2020 LLC,UA,Украина,195.68.216.0,195.68.217.255,512
195.68.222.0/23,4,29146,UAIC-AS IT Consulting Group LTD,UA,Украина,195.68.222.0,195.68.223.255,512
195.69.76.0/24,4,29116,CSTU-AS Chernihiv State Technological University,UA,Украина,195.69.76.0,195.69.76.255,256
195.69.132.0/22,4,6703,"ALKAR-AS PRIVATE JOINT-STOCK COMPANY ""FARLEP-INVEST""",UA,Украина,195.69.132.0,195.69.135.255,1024
195.69.149.0/24,4,49223,EVEREST-AS EVEREST TV AND RADIO COMPANY LLC,UA,Украина,195.69.149.0,195.69.149.255,256
195.69.177.0/24,4,3326,"Datagroup PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.69.177.0,195.69.177.255,256
195.69.178.0/23,4,3326,"Datagroup PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.69.178.0,195.69.179.255,512
195.69.184.0/23,4,21500,"TNS-AS Scientific Production Enterprise ""Technaukservice"" Ltd",UA,Украина,195.69.184.0,195.69.185.255,512
195.69.186.0/24,4,21500,"TNS-AS Scientific Production Enterprise ""Technaukservice"" Ltd",UA,Украина,195.69.186.0,195.69.186.255,256
195.69.187.0/24,4,60455,"ABC ""ABC"" UCRANIAN-FRANCH JOINT VENTURE",UA,Украина,195.69.187.0,195.69.187.255,256
195.69.196.0/22,4,34668,"ORBITAUA-AS Join Stock Company ""Scientific & Production Enterprise ""ORBITA""",UA,Украина,195.69.196.0,195.69.199.255,1024
195.69.220.0/22,4,28996,Impuls-AS Impuls LLC,UA,Украина,195.69.220.0,195.69.223.255,1024
195.69.246.0/24,4,3255,UARNET-AS UARNet-Eksintech,UA,Украина,195.69.246.0,195.69.246.255,256
195.72.144.0/23,4,59577,LINKCOM-LVIV-AS LinkCom Networks LLC,UA,Украина,195.72.144.0,195.72.145.255,512
195.72.146.0/24,4,59577,LINKCOM-LVIV-AS LinkCom Networks LLC,UA,Украина,195.72.146.0,195.72.146.255,256
195.72.147.0/24,4,39247,"LVIVNET-AS LvivNet, Ltd.",UA,Украина,195.72.147.0,195.72.147.255,256
195.74.67.0/24,4,41283,SIMPLENET-AS Private Enterprise Pavlo Volodymirovich Oliynik,UA,Украина,195.74.67.0,195.74.67.255,256
195.74.72.0/24,4,35004,"NETGRUP Branch Enterprise ""Netgroup-Service""",UA,Украина,195.74.72.0,195.74.72.255,256
195.78.38.0/23,4,28773,AS-MASTER Global Technologies of Ukraine LLC,UA,Украина,195.78.38.0,195.78.39.255,512
195.78.42.0/23,4,59485,Vektor-M-as ISTOK-M LLC,UA,Украина,195.78.42.0,195.78.43.255,512
195.78.58.0/23,4,28858,Lecos Lecos Online Ltd.,UA,Украина,195.78.58.0,195.78.59.255,512
195.78.68.0/23,4,41502,KMU Secretariat of the Cabinet of Ministers of Ukraine,UA,Украина,195.78.68.0,195.78.69.255,512
195.78.92.0/23,4,41544,Network_9F-AS TENET Scientific Production Enterprise LLC,UA,Украина,195.78.92.0,195.78.93.255,512
195.78.100.0/23,4,50772,"UTT-AS Ukrtranstelecom tc, ltd",UA,Украина,195.78.100.0,195.78.101.255,512
195.78.112.0/23,4,49971,VALEX PrJSC Valex,UA,Украина,195.78.112.0,195.78.113.255,512
195.78.244.0/22,4,39065,SOHONET-AS Southern Telecommunication Company Ltd.,UA,Украина,195.78.244.0,195.78.247.255,1024
195.78.252.0/22,4,39066,KREDOBANKUA-AS OJSC Kredobank,UA,Украина,195.78.252.0,195.78.255.255,1024
195.80.140.0/23,4,39315,Comcor-Service-AS Comcor Service LLC,UA,Украина,195.80.140.0,195.80.141.255,512
195.82.150.0/23,4,44892,FLY-AS FOP Muhametdinov Oleg Angamovitch,UA,Украина,195.82.150.0,195.82.151.255,512
195.85.198.0/24,4,29102,UPC-NET PJSC Ukrainian Processing Center,UA,Украина,195.85.198.0,195.85.198.255,256
195.85.208.0/24,4,198491,"GRBK-AS PUBLIC JOINT-STOCK COMPANY ""EASTERN UKRAINIAN BANK ""GRANT""",UA,Украина,195.85.208.0,195.85.208.255,256
195.85.219.0/24,4,29186,Rivne-Telecom-AS LLC Rivne Telecom,UA,Украина,195.85.219.0,195.85.219.255,256
195.88.26.0/23,4,48748,my-home-as Modern Telecommunications Network LTD.,UA,Украина,195.88.26.0,195.88.27.255,512
195.88.42.0/23,4,48420,bis-ch-as Digital Solutions Ltd,UA,Украина,195.88.42.0,195.88.43.255,512
195.88.72.0/23,4,48897,NAU-AS OOO KB Avia,UA,Украина,195.88.72.0,195.88.73.255,512
195.88.76.0/23,4,48911,s-v-r-as SVR LTD,UA,Украина,195.88.76.0,195.88.77.255,512
195.88.78.0/23,4,48915,VVMASTER-AS PP Vitaliy Zayets,UA,Украина,195.88.78.0,195.88.79.255,512
195.88.124.0/23,4,48962,TEAMDEV-AS TeamDev Ltd.,UA,Украина,195.88.124.0,195.88.125.255,512
195.88.138.0/23,4,48323,NEIRONSYSTEMS-NET PP Neiron Systems,UA,Украина,195.88.138.0,195.88.139.255,512
195.88.220.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,195.88.220.0,195.88.220.255,256
195.88.243.0/24,4,197726,UKRNAMES-AS Ukrainian Internet Names Center LTD,UA,Украина,195.88.243.0,195.88.243.255,256
195.93.138.0/23,4,39822,"FOBOS-AS Center for Information Technologies ""Fobos"" Ltd.",UA,Украина,195.93.138.0,195.93.139.255,512
195.93.172.0/24,4,203284,ServerDale-AS Gutsal Alexandr Viktorovich,UA,Украина,195.93.172.0,195.93.172.255,256
195.93.173.0/24,4,51264,eVPS Kutumova Olena,UA,Украина,195.93.173.0,195.93.173.255,256
195.93.190.0/24,4,15713,GCN-UA LLC Global-City-Net,UA,Украина,195.93.190.0,195.93.190.255,256
195.93.191.0/24,4,43320,ASTRATELKOM-AS Pushkar Inna Mykolaivna,UA,Украина,195.93.191.0,195.93.191.255,256
195.93.204.0/23,4,44336,"NAIS State enterprise ""National Information Systems""",UA,Украина,195.93.204.0,195.93.205.255,512
195.93.212.0/23,4,207802,"SETKA-AS Provider ""Setka"" LLC",UA,Украина,195.93.212.0,195.93.213.255,512
195.95.147.0/24,4,39297,ARTEFACT Prikarpatinserv LLC,UA,Украина,195.95.147.0,195.95.147.255,256
195.95.151.0/24,4,210169,"ISP-UKRLAN ""ISP-UKRLAN"" Ltd.",UA,Украина,195.95.151.0,195.95.151.255,256
195.95.157.0/24,4,40978,"FCSH PJSC ""Football Club ""Shakhtar"" (Donetsk)""",UA,Украина,195.95.157.0,195.95.157.255,256
195.95.159.0/24,4,48759,POLYPROM-GROUP-AS OOO NPP POLYPROM,UA,Украина,195.95.159.0,195.95.159.255,256
195.95.165.0/24,4,50581,UTG Ukrainian Telecommunication Group LLC,UA,Украина,195.95.165.0,195.95.165.255,256
195.95.171.0/24,4,41084,SMILA DIAVA ISP LLC,UA,Украина,195.95.171.0,195.95.171.255,256
195.95.202.0/23,4,13307,"SKIF-AS ""AS6723"" LIMITED LIABILITY COMPANY",UA,Украина,195.95.202.0,195.95.203.255,512
195.95.206.0/23,4,34312,ARMNET-AS FOP Boyko Oleg Mikhaylovich,UA,Украина,195.95.206.0,195.95.207.255,512
195.95.210.0/23,4,34190,MICROCOM-UA-AS Microcom Ltd.,UA,Украина,195.95.210.0,195.95.211.255,512
195.95.222.0/23,4,34204,KHUST-AS Michail Mandryk,UA,Украина,195.95.222.0,195.95.223.255,512
195.95.232.0/23,4,25133,"MCLAUT-AS LLC ""McLaut-Invest""",UA,Украина,195.95.232.0,195.95.233.255,512
195.96.143.0/24,4,211621,WEST-TV-AS West-TV LLC,UA,Украина,195.96.143.0,195.96.143.255,256
195.96.144.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,195.96.144.0,195.96.144.255,256
195.96.147.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,195.96.147.0,195.96.147.255,256
195.96.154.0/24,4,48031,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,195.96.154.0,195.96.154.255,256
195.96.155.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,195.96.155.0,195.96.155.255,256
195.96.159.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,195.96.159.0,195.96.159.255,256
195.110.56.0/23,4,49903,UKSATSE-AS Ukrainian State Air Traffic Service Enterprise,UA,Украина,195.110.56.0,195.110.57.255,512
195.114.96.0/23,4,39128,IT-LUX-AS IT LUX TELECOM Ltd.,UA,Украина,195.114.96.0,195.114.97.255,512
195.114.120.0/23,4,34399,MOBISNET-AS MOBISNET ltd.,UA,Украина,195.114.120.0,195.114.121.255,512
195.114.128.0/23,4,8207,"AS8207 PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.128.0,195.114.129.255,512
195.114.131.0/24,4,3326,"Datagroup PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.131.0,195.114.131.255,256
195.114.132.0/24,4,210613,UKRGASBANK-AS PJSC JSB UkrGasBank,UA,Украина,195.114.132.0,195.114.132.255,256
195.114.134.0/24,4,210340,MINECONOMY-AS Ministry of Economy of Ukraine,UA,Украина,195.114.134.0,195.114.134.255,256
195.114.135.0/24,4,8207,"AS8207 PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.135.0,195.114.135.255,256
195.114.136.0/24,4,212790,Brocard Brocard-Ukraine LLC,UA,Украина,195.114.136.0,195.114.136.255,256
195.114.139.0/24,4,3326,"Datagroup PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.139.0,195.114.139.255,256
195.114.141.0/24,4,31520,"Datagroup-Retail PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.141.0,195.114.141.255,256
195.114.142.0/23,4,31520,"Datagroup-Retail PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.142.0,195.114.143.255,512
195.114.144.0/22,4,31520,"Datagroup-Retail PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.144.0,195.114.147.255,1024
195.114.148.0/23,4,31520,"Datagroup-Retail PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.148.0,195.114.149.255,512
195.114.150.0/24,4,31520,"Datagroup-Retail PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.150.0,195.114.150.255,256
195.114.153.0/24,4,31520,"Datagroup-Retail PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.153.0,195.114.153.255,256
195.114.154.0/23,4,31520,"Datagroup-Retail PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.154.0,195.114.155.255,512
195.114.156.0/22,4,31520,"Datagroup-Retail PRIVATE JOINT STOCK COMPANY ""DATAGROUP""",UA,Украина,195.114.156.0,195.114.159.255,1024
195.123.0.0/22,4,34661,"BREEZE-NETWORK TOV TRK ""Briz""",UA,Украина,195.123.0.0,195.123.3.255,1024
195.123.8.0/22,4,198720,ASN-MOBICOM-KIEV MOBICOM Ltd.,UA,Украина,195.123.8.0,195.123.11.255,1024
195.123.12.0/22,4,34661,"BREEZE-NETWORK TOV TRK ""Briz""",UA,Украина,195.123.12.0,195.123.15.255,1024
195.123.120.0/23,4,210353,UKRENERGO-AS PJSC NATIONAL POWER COMPANY UKRENERGO (NPC UKRENERGO),UA,Украина,195.123.120.0,195.123.121.255,512
195.123.122.0/24,4,209748,"ASN-NPCUE National Power Company ""Ukrenergo""",UA,Украина,195.123.122.0,195.123.122.255,256
195.123.123.0/24,4,25174,WCOM-AS Osokorky Online LLC,UA,Украина,195.123.123.0,195.123.123.255,256
195.123.124.0/23,4,25174,WCOM-AS Osokorky Online LLC,UA,Украина,195.123.124.0,195.123.125.255,512
195.123.168.0/22,4,34661,"BREEZE-NETWORK TOV TRK ""Briz""",UA,Украина,195.123.168.0,195.123.171.255,1024
195.123.173.0/24,4,206462,ASN-KMP Kyivmedpreparat,UA,Украина,195.123.173.0,195.123.173.255,256
195.123.177.0/24,4,21500,"TNS-AS Scientific Production Enterprise ""Technaukservice"" Ltd",UA,Украина,195.123.177.0,195.123.177.255,256
195.123.178.0/24,4,197726,UKRNAMES-AS Ukrainian Internet Names Center LTD,UA,Украина,195.123.178.0,195.123.178.255,256
195.123.180.0/22,4,34661,"BREEZE-NETWORK TOV TRK ""Briz""",UA,Украина,195.123.180.0,195.123.183.255,1024
195.123.184.0/23,4,21500,"TNS-AS Scientific Production Enterprise ""Technaukservice"" Ltd",UA,Украина,195.123.184.0,195.123.185.255,512
195.123.186.0/24,4,30790,ELLIPSE-AS Ellipse ltd.,UA,Украина,195.123.186.0,195.123.186.255,256
195.123.192.0/24,4,49227,TCI-ANYCAST-NET Ukrainian Internet Names Center LTD,UA,Украина,195.123.192.0,195.123.192.255,256
195.123.193.0/24,4,197726,UKRNAMES-AS Ukrainian Internet Names Center LTD,UA,Украина,195.123.193.0,195.123.193.255,256
195.123.194.0/23,4,197726,UKRNAMES-AS Ukrainian Internet Names Center LTD,UA,Украина,195.123.194.0,195.123.195.255,512
195.123.196.0/22,4,34661,"BREEZE-NETWORK TOV TRK ""Briz""",UA,Украина,195.123.196.0,195.123.199.255,1024
195.123.200.0/21,4,21151,"UKRCOM-KHERSON Kherson, Ukraine",UA,Украина,195.123.200.0,195.123.207.255,2048
195.123.252.0/22,4,34661,"BREEZE-NETWORK TOV TRK ""Briz""",UA,Украина,195.123.252.0,195.123.255.255,1024
195.128.16.0/22,4,24703,UN-UKRAINE-AS United Networks of Ukraine Ltd,UA,Украина,195.128.16.0,195.128.19.255,1024
195.128.25.0/24,4,43139,MAXIMUMA-AS Maximum-Net LLC,UA,Украина,195.128.25.0,195.128.25.255,256
195.128.26.0/23,4,43139,MAXIMUMA-AS Maximum-Net LLC,UA,Украина,195.128.26.0,195.128.27.255,512
195.128.139.0/24,4,56607,CHABANOV-AS Andrii Chabanov,UA,Украина,195.128.139.0,195.128.139.255,256
195.128.182.0/23,4,31343,Intertelecom Intertelecom Ltd,UA,Украина,195.128.182.0,195.128.183.255,512
195.128.248.0/23,4,6698,virtualsystems Virtual Systems LLC,UA,Украина,195.128.248.0,195.128.249.255,512
195.130.219.0/24,4,5530,"eds-group-as ""STRATERA"" LTD",UA,Украина,195.130.219.0,195.130.219.255,256
195.133.37.0/24,4,202656,XServerCloud Ivanov Vitaliy Sergeevich,UA,Украина,195.133.37.0,195.133.37.255,256
